NodeID	NodeLat	NodeLon	Heading	FromWay	PrevNodeID	ToWay	NextNodeID	TurnType	Allowed	ViaNodeID	ViaWayID	SignInfo	BingUrl	TurnImage	Filter
6930461440	39.0291875	-95.7524943	89.762	60860906	7062488385	60860906	7062488385	UTurn	False			{'fromWayImg': {'bubbleID': '50131431101', 'objects': [{'category': 'p5', 'score': 889.0, 'bbox': {'ymax': 1036.0, 'xmin': 100.5, 'xmax': 158.0, 'ymin': 969.5}}], 'annotationFile': 'Kansas-latest-0-4.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '50131431703'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=39.0291875~-95.7524943&&lvl=19&dir=89.3982535071369388&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/39.0291875,-95.7524943/18?pp=39.0291868,-95.7525801;66;1&pp=39.0291875,-95.7524943;64;2&pp=39.0291868,-95.7525801;66;3&dc=l,64009900,10;39.0291868,-95.7525801_39.0291875,-95.7524943_39.0291868,-95.7525801&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
5287219457	39.014824	-94.739069	134.333	623141727	5287219456	623141727	5287219456	UTurn	False			{'fromWayImg': {'bubbleID': '88211438903', 'objects': [{'category': 'p5', 'bbox': {'ymax': 1019.5, 'xmax': 321.0, 'xmin': 276.5, 'ymin': 979.0}, 'score': 425.0}], 'annotationFile': 'Kansas-latest-1-3.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '88211353710'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=39.014824~-94.739069&&lvl=19&dir=349.7504927405434588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/39.014824,-94.739069/18?pp=39.0146388,-94.7390259;66;1&pp=39.014824,-94.739069;64;2&pp=39.0146388,-94.7390259;66;3&dc=l,64009900,10;39.0146388,-94.7390259_39.014824,-94.739069_39.0146388,-94.7390259&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
6934103041	38.9712728	-94.6663553	272.656	740633510	121071123	740633510	121071123	UTurn	False			{'fromWayImg': {'bubbleID': '86253836903', 'objects': [{'score': 1143.0, 'bbox': {'ymax': 1086.5, 'ymin': 1012.0, 'xmin': 1362.5, 'xmax': 1431.5}, 'category': 'p5'}], 'annotationFile': 'Kansas-latest-1-4.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '86253659403'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=38.9712728~-94.6663553&&lvl=19&dir=88.8623239569225288&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/38.9712728,-94.6663553/18?pp=38.971267,-94.666731;66;1&pp=38.9712728,-94.6663553;64;2&pp=38.971267,-94.666731;66;3&dc=l,64009900,10;38.971267,-94.666731_38.9712728,-94.6663553_38.971267,-94.666731&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
2511626250	39.1078465	-94.7605979	358.711	448604189	4456049447	448604220	2515473902	UTurn	False	123392380	448604161	{'fromWayImg': {'bubbleID': '21537585503', 'objects': [{'score': 967.0, 'bbox': {'ymin': 1034.0, 'xmin': 1325.5, 'ymax': 1098.5, 'xmax': 1391.5}, 'category': 'p5'}], 'annotationFile': 'Kansas-latest-10-2.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=39.1078465~-94.7605979&&lvl=19&dir=179.98723536229588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/39.1078465,-94.7605979/18?pp=39.1085431,-94.7605981;66;1&pp=39.1078465,-94.7605979;64;2&pp=39.1078497,-94.7604517;66;3&pp=39.1085891,-94.7604517;66;4&dc=l,64009900,10;39.1085431,-94.7605981_39.1078465,-94.7605979_39.1078497,-94.7604517_39.1085891,-94.7604517&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
122344812	39.074906	-95.660166	108.474	428867616	2047601226	194236637	2131058852	Left	False			{'fromWayImg': {'bubbleID': '85454231001', 'objects': [{'bbox': {'ymin': 1005.0, 'xmax': 1401.5, 'ymax': 1074.0, 'xmin': 1334.0}, 'score': 1067.0, 'category': 'pst'}, {'bbox': {'ymin': 1009.5, 'xmax': 411.5, 'ymax': 1054.5, 'xmin': 379.5}, 'score': 289.0, 'category': 'pne'}, {'bbox': {'ymin': 1005.0, 'xmax': 618.5, 'ymax': 1035.0, 'xmin': 601.5}, 'score': 86.0, 'category': 'pne'}, {'bbox': {'ymin': 989.0, 'xmax': 1509.0, 'ymax': 1073.0, 'xmin': 1453.0}, 'score': 260.0, 'category': 'p23'}], 'annotationFile': 'Kansas-latest-108-1.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '85454302401', 'objects': [{'bbox': {'ymin': 1002.5, 'xmax': 764.0, 'ymax': 1073.0, 'xmin': 694.5}, 'score': 1042.0, 'category': 'pne'}], 'annotationFile': 'Kansas-latest-108-1.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=39.074906~-95.660166&&lvl=19&dir=108.3323977712513588&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/39.074906,-95.660166/18?pp=39.0750909,-95.6608848;66;1&pp=39.074906,-95.660166;64;2&pp=39.074977,-95.6601356;66;3&dc=l,64009900,10;39.0750909,-95.6608848_39.074906,-95.660166_39.074977,-95.6601356&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
122344812	39.074906	-95.660166	287.938	428867616	2047601224	194236637	2131058852	Right	False			{'fromWayImg': {'bubbleID': '85454209801', 'objects': [{'bbox': {'ymin': 976.0, 'xmax': 1531.0, 'ymax': 1069.0, 'xmin': 1437.0}, 'score': 496.0, 'category': 'pst'}, {'bbox': {'ymin': 958.5, 'xmax': 1625.5, 'ymax': 1007.5, 'xmin': 1599.0}, 'score': 177.0, 'category': 'pne'}, {'bbox': {'ymin': 955.0, 'xmax': 1705.0, 'ymax': 1061.0, 'xmin': 1626.0}, 'score': 406.0, 'category': 'p19'}], 'annotationFile': 'Kansas-latest-108-1.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '85454302401', 'objects': [{'bbox': {'ymin': 1002.5, 'xmax': 764.0, 'ymax': 1073.0, 'xmin': 694.5}, 'score': 1042.0, 'category': 'pne'}], 'annotationFile': 'Kansas-latest-108-1.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=39.074906~-95.660166&&lvl=19&dir=288.402702187042488&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/39.074906,-95.660166/18?pp=39.0747291,-95.6594811;66;1&pp=39.074906,-95.660166;64;2&pp=39.074977,-95.6601356;66;3&dc=l,64009900,10;39.0747291,-95.6594811_39.074906,-95.660166_39.074977,-95.6601356&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
309815148	38.9272825	-94.7757479	270.802	13128887	120752259	13128887	120752259	UTurn	False			{'fromWayImg': {'bubbleID': '84875750610', 'objects': [{'bbox': {'xmin': 1937.5, 'ymin': 980.5, 'xmax': 2000.5, 'ymax': 1048.5}, 'score': 1011.0, 'category': 'p5'}, {'bbox': {'xmin': 115.0, 'ymin': 1036.5, 'xmax': 174.0, 'ymax': 1102.0}, 'score': 887.0, 'category': 'p5'}], 'annotationFile': 'Kansas-latest-131-0.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '84875805410', 'objects': [{'category': 'pne', 'bbox': {'xmin': 1795.0, 'xmax': 1832.0, 'ymin': 1044.5, 'ymax': 1076.0}, 'score': 233.0}, {'category': 'p5', 'bbox': {'xmin': 167.0, 'xmax': 202.5, 'ymin': 1020.0, 'ymax': 1067.0}, 'score': 379.0}, {'category': 'p5', 'bbox': {'xmin': 1422.0, 'xmax': 1439.0, 'ymin': 1042.5, 'ymax': 1087.0}, 'score': 158.0}], 'annotationFile': 'Kansas-latest-108-2.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=38.9272825~-94.7757479&&lvl=19&dir=179.9237635978504488&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/38.9272825,-94.7757479/18?pp=38.9274579,-94.7757482;66;1&pp=38.9272825,-94.7757479;64;2&pp=38.9274579,-94.7757482;66;3&dc=l,64009900,10;38.9274579,-94.7757482_38.9272825,-94.7757479_38.9274579,-94.7757482&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
309815149	38.9272734	-94.7741465	270.814	13108021	120686478	13108021	120686478	UTurn	False			{'fromWayImg': {'bubbleID': '84875747210', 'objects': [{'category': 'p5', 'bbox': {'ymin': 1031.0, 'xmax': 178.0, 'ymax': 1076.5, 'xmin': 135.0}, 'score': 459.0}], 'annotationFile': 'Kansas-latest-142-0.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '84875808210'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=38.9272734~-94.7741465&&lvl=19&dir=180.7919927937226488&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/38.9272734,-94.7741465/18?pp=38.9274366,-94.7741436;66;1&pp=38.9272734,-94.7741465;64;2&pp=38.9274366,-94.7741436;66;3&dc=l,64009900,10;38.9274366,-94.7741436_38.9272734,-94.7741465_38.9274366,-94.7741436&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
120919051	38.940662	-94.702109	17.969	13125272	120919053	13141808	121110166	Right	False			{'fromWayImg': {'bubbleID': '86259455701', 'objects': [{'bbox': {'ymin': 987.0, 'xmin': 1746.5, 'xmax': 1793.5, 'ymax': 1048.5}, 'score': 627.0, 'category': 'pne'}, {'bbox': {'ymin': 959.5, 'xmin': 1737.5, 'xmax': 1807.0, 'ymax': 986.0}, 'score': 433.0, 'category': 'ill'}, {'bbox': {'ymin': 1003.0, 'xmin': 1571.5, 'xmax': 1646.5, 'ymax': 1081.5}, 'score': 916.0, 'category': 'p19'}], 'annotationFile': 'Kansas-latest-11-1.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '86623599302', 'objects': [{'bbox': {'ymin': 970.0, 'xmin': 1792.0, 'xmax': 1871.0, 'ymax': 1056.0}, 'score': 303.0, 'category': 'pne'}, {'bbox': {'ymin': 934.0, 'xmin': 1787.0, 'xmax': 1869.0, 'ymax': 969.5}, 'score': 222.0, 'category': 'irr'}, {'bbox': {'ymin': 990.5, 'xmin': 1109.5, 'xmax': 1124.5, 'ymax': 1010.0}, 'score': 23.0, 'category': 'pne'}], 'annotationFile': 'Kansas-latest-11-1.osm-0.zip.out.zip'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=38.940662~-94.702109&&lvl=19&dir=19.35450174017864888&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/38.940662,-94.702109/18?pp=38.940569,-94.702151;66;1&pp=38.940662,-94.702109;64;2&pp=38.940631,-94.701989;66;3&dc=l,64009900,10;38.940569,-94.702151_38.940662,-94.702109_38.940631,-94.701989&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
24915054	39.0661541	-95.6468279	92.243	428769799	4278629618	13250163	4278629636	Left	False			{'fromWayImg': {'bubbleID': '85455028501', 'objects': [{'bbox': {'xmax': 1514.5, 'ymax': 1095.0, 'ymin': 1037.5, 'xmin': 1453.5}, 'score': 784.0, 'category': 'p23'}], 'annotationFile': 'Kansas-latest-110-0.osm-0.zip.out.zip'}, 'toWayImg': {'bubbleID': '85454906810'}}	https://www.bing.com/maps?osid=b605d8d8-c0d0-4e75-a326-671a6e21dd00&cp=39.0661541~-95.6468279&&lvl=19&dir=90.037665833566988&pi=-1.905&style=x&mo=z.0	http://dev.virtualearth.net/REST/V1/Imagery/Map/Road/39.0661541,-95.6468279/18?pp=39.0661542,-95.6470235;66;1&pp=39.0661541,-95.6468279;64;2&pp=39.0662111,-95.6468291;66;3&dc=l,64009900,10;39.0661542,-95.6470235_39.0661541,-95.6468279_39.0662111,-95.6468291&key=AmPI5RzLRl3rOZ97jXIIDisOcMihuUvMJFb2VY4URfz8_G52cO3a9avqAfVSXTGh	
